t,energy
2.5481043476129844e12,-1.4874055790887392e27
2.5482782186873643e12,-1.4874055885606248e27
2.5484520897617446e12,-1.4874055986653813e27
2.5486259608361245e12,-1.487405607848227e27
2.548799831910505e12,-1.4874056155229872e27
2.5489737029848853e12,-1.4874056217292482e27
2.549147574059265e12,-1.4874056267290808e27
2.5493214451336455e12,-1.4874056308008984e27
2.5494953162080254e12,-1.4874056341736844e27
2.549669187282406e12,-1.487405637019615e27
2.5498430583567856e12,-1.4874056394637325e27
2.550016929431166e12,-1.4874056415957094e27
2.5501908005055464e12,-1.4874056434796242e27
2.5503646715799263e12,-1.487405645161253e27
2.5505385426543066e12,-1.487405646673331e27
2.5507124137286865e12,-1.4874056480393677e27
2.550886284803067e12,-1.4874056492764483e27
2.5510601558774473e12,-1.487405650397324e27
2.551234026951827e12,-1.4874056514119832e27
2.5514078980262075e12,-1.4874056523288066e27
2.5515817691005874e12,-1.4874056531553628e27
2.551755640174968e12,-1.4874056538989018e27
2.5519295112493477e12,-1.4874056545665948e27
2.552103382323728e12,-1.4874056551655672e27
2.5522772533981084e12,-1.4874056557028208e27
2.5524511244724883e12,-1.4874056561850803e27
2.5526249955468687e12,-1.487405656618629e27
2.5527988666212485e12,-1.48740565700917e27
2.552972737695629e12,-1.487405657361712e27
2.553146608770009e12,-1.487405657680523e27
2.553320479844389e12,-1.487405657969107e27
2.5534943509187695e12,-1.4874056582302264e27
2.5536682219931494e12,-1.4874056584659534e27
2.55384209306753e12,-1.487405658677744e27
2.5540159641419097e12,-1.487405658866532e27
2.55418983521629e12,-1.4874056590328374e27
2.5543637062906704e12,-1.4874056591768883e27
2.5545375773650503e12,-1.4874056592987397e27
2.5547114484394307e12,-1.4874056593983813e27
2.5548853195138105e12,-1.4874056594758496e27
2.555059190588191e12,-1.487405659531289e27
2.555233061662571e12,-1.4874056595649936e27
2.555406932736951e12,-1.4874056595774104e27
2.5555808038113315e12,-1.4874056595691025e27
2.5557546748857114e12,-1.4874056595406878e27
2.555928545960092e12,-1.487405659492753e27
2.5561024170344717e12,-1.487405659425764e27
2.556276288108852e12,-1.4874056593399725e27
2.556450159183232e12,-1.4874056592353317e27
2.5566240302576123e12,-1.487405659111428e27
2.5567979013319927e12,-1.487405658967431e27
2.5569717724063726e12,-1.487405658802062e27
2.557145643480753e12,-1.4874056586135895e27
2.557319514555133e12,-1.4874056583998442e27
2.557493385629513e12,-1.4874056581582718e27
2.5576672567038936e12,-1.487405657886e27
2.5578411277782734e12,-1.487405657579939e27
2.558014998852654e12,-1.487405657236887e27
2.5581888699270337e12,-1.4874056568536417e27
2.558362741001414e12,-1.487405656427085e27
2.558536612075794e12,-1.487405655954222e27
2.5587104831501743e12,-1.4874056554321413e27
2.5588843542245547e12,-1.487405654857893e27
2.5590582252989346e12,-1.4874056542282402e27
2.559232096373315e12,-1.4874056535393186e27
2.559405967447695e12,-1.4874056527861727e27
2.559579838522075e12,-1.4874056519621852e27
2.559753709596455e12,-1.4874056510583984e27
2.5599275806708354e12,-1.4874056500626824e27
2.560101451745216e12,-1.487405648958751e27
2.5602753228195957e12,-1.4874056477249543e27
2.560449193893976e12,-1.487405646332801e27
2.560623064968356e12,-1.487405644745222e27
2.5607969360427363e12,-1.4874056429145742e27
2.5609708071171167e12,-1.4874056407806475e27
2.5611446781914966e12,-1.4874056382692013e27
2.561318549265877e12,-1.4874056352921441e27
2.561492420340257e12,-1.4874056317514432e27
2.561666291414637e12,-1.4874056275499077e27
2.561840162489017e12,-1.4874056226130194e27
2.5620140335633975e12,-1.4874056169253755e27
2.562187904637778e12,-1.487405610581283e27
2.5623617757121577e12,-1.4874056038400505e27
2.562535646786538e12,-1.4874055971641414e27
2.562709517860918e12,-1.487405591209692e27
2.5628833889352983e12,-1.4874055867434435e27
2.563057260009678e12,-1.487405584482565e27
2.5632311310840586e12,-1.4874055848906378e27
2.563405002158439e12,-1.4874055880035877e27
2.563578873232819e12,-1.4874055933789618e27
2.563752744307199e12,-1.487405600221686e27
2.563926615381579e12,-1.4874056076366128e27
2.5641004864559595e12,-1.4874056148742487e27
2.5642743575303394e12,-1.487405621457842e27
2.5644482286047197e12,-1.4874056271782794e27
2.5646220996791e12,-1.4874056320162672e27
2.56479597075348e12,-1.4874056360554543e27
2.5649698418278604e12,-1.4874056394185082e27
2.56514371290224e12,-1.4874056422304921e27
2.5653175839766206e12,-1.4874056446022402e27
2.565491455051001e12,-1.4874056466252662e27
2.565665326125381e12,-1.4874056483722154e27
2.565839197199761e12,-1.4874056498994307e27
2.566013068274141e12,-1.4874056512499842e27
2.5661869393485215e12,-1.4874056524564712e27
2.5663608104229014e12,-1.487405653543344e27
2.5665346814972817e12,-1.487405654528798e27
2.566708552571662e12,-1.4874056554262752e27
2.566882423646042e12,-1.487405656245664e27
2.5670562947204224e12,-1.4874056569942717e27
2.5672301657948022e12,-1.4874056576776206e27
2.5674040368691826e12,-1.4874056583000995e27
2.5675779079435625e12,-1.4874056588654557e27
2.567751779017943e12,-1.4874056593771728e27
2.567925650092323e12,-1.4874056598387052e27
2.568099521166703e12,-1.4874056602535903e27
2.5682733922410835e12,-1.487405660625468e27
2.5684472633154634e12,-1.4874056609580174e27
2.5686211343898438e12,-1.4874056612548575e27
2.568795005464224e12,-1.4874056615194322e27
2.568968876538604e12,-1.4874056617548923e27
2.5691427476129844e12,-1.487405661964012e27
2.5693166186873643e12,-1.4874056621491167e27
2.5694904897617446e12,-1.4874056623120577e27
2.5696643608361245e12,-1.4874056624541963e27
2.569838231910505e12,-1.4874056625764284e27
2.5700121029848853e12,-1.487405662679224e27
2.570185974059265e12,-1.4874056627626854e27
2.5703598451336455e12,-1.4874056628266336e27
2.5705337162080254e12,-1.4874056628706885e27
2.570707587282406e12,-1.4874056628943772e27
2.5708814583567856e12,-1.4874056628972145e27
2.571055329431166e12,-1.487405662878793e27
2.5712292005055464e12,-1.4874056628388288e27
2.5714030715799263e12,-1.4874056627771984e27
2.5715769426543066e12,-1.4874056626939195e27
2.5717508137286865e12,-1.487405662589107e27
2.571924684803067e12,-1.4874056624628926e27
2.5720985558774473e12,-1.4874056623153285e27
2.572272426951827e12,-1.487405662146279e27
2.5724462980262075e12,-1.487405661955301e27
2.5726201691005874e12,-1.4874056617415456e27
2.572794040174968e12,-1.4874056615036542e27
2.5729679112493477e12,-1.4874056612396892e27
2.573141782323728e12,-1.4874056609470748e27
2.5733156533981084e12,-1.4874056606225669e27
2.5734895244724883e12,-1.4874056602622541e27
2.5736633955468687e12,-1.4874056598615938e27
2.5738372666212485e12,-1.4874056594154867e27
2.574011137695629e12,-1.487405658918392e27
2.574185008770009e12,-1.4874056583644718e27
2.574358879844389e12,-1.4874056577477332e27
2.5745327509187695e12,-1.4874056570621566e27
2.5747066219931494e12,-1.487405656301733e27
2.57488049306753e12,-1.4874056554603818e27
2.5750543641419097e12,-1.4874056545316875e27
2.57522823521629e12,-1.4874056535084042e27
2.5754021062906704e12,-1.4874056523817132e27
2.5755759773650503e12,-1.48740565114018e27
2.5757498484394307e12,-1.4874056497683772e27
2.5759237195138105e12,-1.4874056482450932e27
2.576097590588191e12,-1.4874056465409436e27
2.576271461662571e12,-1.4874056446151987e27
2.576445332736951e12,-1.4874056424114382e27
2.5766192038113315e12,-1.4874056398516715e27
2.5767930748857114e12,-1.4874056368285802e27
2.576966945960092e12,-1.487405633196264e27
2.5771408170344717e12,-1.4874056287621608e27
2.577314688108852e12,-1.487405623289284e27
2.577488559183232e12,-1.487405616532859e27
2.5776624302576123e12,-1.4874056083598842e27
2.5778363013319927e12,-1.4874055990040218e27
2.5780101724063726e12,-1.4874055893857445e27
2.578184043480753e12,-1.4874055811274966e27
2.578357914555133e12,-1.4874055758793373e27
2.578531785629513e12,-1.4874055743563714e27
2.5787056567038936e12,-1.4874055760750391e27
2.5788795277782734e12,-1.487405579953154e27
2.579053398852654e12,-1.4874055849694084e27
2.5792272699270337e12,-1.4874055904117876e27
2.579401141001414e12,-1.4874055958498253e27
2.579575012075794e12,-1.4874056010404993e27
2.5797488831501743e12,-1.4874056058529317e27
2.5799227542245547e12,-1.487405610222861e27
2.5800966252989346e12,-1.4874056141277702e27
2.580270496373315e12,-1.4874056175730838e27
2.580444367447695e12,-1.4874056205834218e27
2.580618238522075e12,-1.487405623195914e27
2.580792109596455e12,-1.4874056254545857e27
2.5809659806708354e12,-1.4874056274057156e27
2.581139851745216e12,-1.4874056290943326e27
2.5813137228195957e12,-1.4874056305618895e27
2.581487593893976e12,-1.4874056318449913e27
2.581661464968356e12,-1.4874056329749385e27
2.5818353360427363e12,-1.4874056339778234e27
2.5820092071171167e12,-1.4874056348749454e27
2.5821830781914966e12,-1.487405635683375e27
2.582356949265877e12,-1.4874056364165603e27
2.582530820340257e12,-1.487405637084907e27
2.582704691414637e12,-1.487405637696334e27
2.582878562489017e12,-1.4874056382567518e27
2.5830524335633975e12,-1.4874056387705198e27
2.583226304637778e12,-1.487405639240837e27
2.5834001757121577e12,-1.4874056396701023e27
2.583574046786538e12,-1.487405640060231e27
2.583747917860918e12,-1.4874056404129054e27
2.5839217889352983e12,-1.4874056407297715e27
2.584095660009678e12,-1.487405641012562e27
2.5842695310840586e12,-1.487405641263156e27
2.584443402158439e12,-1.4874056414835705e27
2.584617273232819e12,-1.4874056416759114e27
2.584791144307199e12,-1.4874056418422906e27
2.584965015381579e12,-1.4874056419847285e27
2.5851388864559595e12,-1.4874056421050596e27
2.5853127575303394e12,-1.4874056422048524e27
2.5854866286047197e12,-1.4874056422853465e27
2.5856604996791e12,-1.487405642347413e27
2.58583437075348e12,-1.4874056423915365e27
2.5860082418278604e12,-1.4874056424178264e27
2.58618211290224e12,-1.4874056424260384e27
2.5863559839766206e12,-1.4874056424156238e27
2.586529855051001e12,-1.4874056423858028e27
2.586703726125381e12,-1.4874056423356354e27
2.586877597199761e12,-1.4874056422641166e27
2.587051468274141e12,-1.4874056421702562e27
2.5872253393485215e12,-1.4874056420531615e27
2.5873992104229014e12,-1.4874056419120722e27
2.5875730814972817e12,-1.4874056417463882e27
2.587746952571662e12,-1.487405641555633e27
2.587920823646042e12,-1.4874056413393883e27
2.5880946947204224e12,-1.4874056410971887e27
2.5882685657948022e12,-1.487405640828388e27
2.5884424368691826e12,-1.4874056405320045e27
2.5886163079435625e12,-1.487405640206557e27
2.588790179017943e12,-1.4874056398499063e27
2.588964050092323e12,-1.487405639459097e27
2.589137921166703e12,-1.4874056390302096e27
2.5893117922410835e12,-1.4874056385582366e27
2.5894856633154634e12,-1.4874056380369815e27
2.5896595343898438e12,-1.4874056374589844e27
2.589833405464224e12,-1.487405636815515e27
2.590007276538604e12,-1.4874056360966147e27
2.5901811476129844e12,-1.4874056352912332e27
2.5903550186873643e12,-1.4874056343874302e27
2.5905288897617446e12,-1.4874056333726255e27
2.5907027608361245e12,-1.4874056322338498e27
2.590876631910505e12,-1.4874056309578682e27
2.5910505029848853e12,-1.4874056295310853e27
2.591224374059265e12,-1.4874056279390527e27
2.5913982451336455e12,-1.4874056261654538e27
2.5915721162080254e12,-1.48740562419044e27
2.591745987282406e12,-1.48740562198818e27
2.5919198583567856e12,-1.4874056195234577e27
2.592093729431166e12,-1.4874056167470787e27
2.5922676005055464e12,-1.48740561358968e27
2.5924414715799263e12,-1.4874056099536057e27
2.5926153426543066e12,-1.4874056057030858e27
2.5927892137286865e12,-1.4874056006558805e27
2.592963084803067e12,-1.487405594589759e27
2.5931369558774473e12,-1.4874055873078036e27
2.593310826951827e12,-1.4874055788746484e27
2.5934846980262075e12,-1.4874055701609874e27
2.5936585691005874e12,-1.4874055633245718e27
2.593832440174968e12,-1.487405560855334e27
2.5940063112493477e12,-1.4874055634535305e27
2.594180182323728e12,-1.4874055694269606e27
2.5943540533981084e12,-1.4874055764512667e27
2.5945279244724883e12,-1.4874055831665134e27
2.5947017955468687e12,-1.4874055891301256e27
2.5948756666212485e12,-1.487405594317113e27
2.595049537695629e12,-1.4874055988280507e27
2.595223408770009e12,-1.4874056027780548e27
2.595397279844389e12,-1.4874056062645344e27
2.5955711509187695e12,-1.4874056093623067e27
2.5957450219931494e12,-1.4874056121267904e27
2.59591889306753e12,-1.487405614598878e27
2.5960927641419097e12,-1.4874056168094853e27
2.59626663521629e12,-1.4874056187832703e27
2.5964405062906704e12,-1.487405620541391e27
2.5966143773650503e12,-1.4874056221033361e27
2.5967882484394307e12,-1.4874056234879275e27
2.5969621195138105e12,-1.4874056247136735e27
2.597135990588191e12,-1.4874056257986765e27
2.597309861662571e12,-1.4874056267603014e27
2.597483732736951e12,-1.4874056276147885e27
2.5976576038113315e12,-1.4874056283769183e27
2.5978314748857114e12,-1.4874056290597862e27
2.598005345960092e12,-1.487405629674703e27
2.5981792170344717e12,-1.4874056302311963e27
2.598353088108852e12,-1.4874056307370975e27
2.598526959183232e12,-1.4874056311986816e27
2.5987008302576123e12,-1.48740563162084e27
2.5988747013319927e12,-1.4874056320072635e27
2.5990485724063726e12,-1.4874056323606515e27
2.599222443480753e12,-1.4874056326829088e27
2.599396314555133e12,-1.487405632975357e27
2.599570185629513e12,-1.4874056332389222e27
2.5997440567038936e12,-1.4874056334743183e27
2.5999179277782734e12,-1.4874056336822046e27
2.600091798852654e12,-1.4874056338632952e27
2.6002656699270337e12,-1.4874056340184449e27
2.600439541001414e12,-1.4874056341486655e27
2.600613412075794e12,-1.4874056342551175e27
2.6007872831501743e12,-1.4874056343390476e27
2.6009611542245547e12,-1.4874056344017253e27
2.6011350252989346e12,-1.4874056344443396e27
2.601308896373315e12,-1.4874056344679227e27
2.601482767447695e12,-1.487405634473268e27
2.601656638522075e12,-1.4874056344608655e27
2.601830509596455e12,-1.4874056344308574e27
2.6020043806708354e12,-1.4874056343830193e27
2.602178251745216e12,-1.4874056343167542e27
2.6023521228195957e12,-1.4874056342311165e27
2.602525993893976e12,-1.4874056341248575e27
2.602699864968356e12,-1.4874056339964849e27
2.6028737360427363e12,-1.4874056338443474e27
2.6030476071171167e12,-1.4874056336667218e27
2.6032214781914966e12,-1.4874056334619064e27
2.603395349265877e12,-1.4874056332282965e27
2.603569220340257e12,-1.4874056329644266e27
2.603743091414637e12,-1.487405632668973e27
2.603916962489017e12,-1.4874056323407034e27
2.6040908335633975e12,-1.4874056319783654e27
2.604264704637778e12,-1.4874056315805183e27
2.6044385757121577e12,-1.4874056311453283e27
2.604612446786538e12,-1.4874056306703074e27
2.604786317860918e12,-1.4874056301520477e27
2.6049601889352983e12,-1.487405629585906e27
2.605134060009678e12,-1.487405628965694e27
2.6053079310840586e12,-1.4874056282833326e27
2.605481802158439e12,-1.487405627528504e27
2.605655673232819e12,-1.4874056266882977e27
2.605829544307199e12,-1.4874056257468697e27
2.606003415381579e12,-1.4874056246851863e27
2.6061772864559595e12,-1.4874056234808755e27
2.60635115753034e12,-1.4874056221083062e27
2.6065250286047197e12,-1.487405620538956e27
2.6066988996791e12,-1.4874056187421417e27
2.60687277075348e12,-1.487405616686096e27
2.6070466418278604e12,-1.4874056143392648e27
2.60722051290224e12,-1.48740561167159e27
2.6073943839766206e12,-1.487405608655477e27
2.607568255051001e12,-1.48740560526629e27
2.607742126125381e12,-1.4874056014825714e27
2.607915997199761e12,-1.487405597287081e27
2.608089868274141e12,-1.4874055926712557e27
2.6082637393485215e12,-1.4874055876488248e27
2.6084376104229014e12,-1.487405582290319e27
2.6086114814972817e12,-1.4874055768008204e27
2.608785352571662e12,-1.48740557167177e27
2.608959223646042e12,-1.4874055678961847e27
2.6091330947204224e12,-1.4874055670114333e27
2.6093069657948022e12,-1.4874055704040534e27
2.6094808368691826e12,-1.4874055779880478e27
2.6096547079435625e12,-1.487405587927973e27
2.609828579017943e12,-1.4874055979785307e27
2.610002450092323e12,-1.4874056067902225e27
2.610176321166703e12,-1.487405614023148e27
2.6103501922410835e12,-1.4874056198459486e27
2.6105240633154634e12,-1.4874056245552965e27
2.6106979343898438e12,-1.4874056284226437e27
2.610871805464224e12,-1.4874056316585532e27
2.611045676538604e12,-1.487405634416935e27
2.6112195476129844e12,-1.4874056368078896e27
2.6113934186873643e12,-1.4874056389096718e27
2.6115672897617446e12,-1.4874056407778594e27
2.6117411608361245e12,-1.4874056424519863e27
2.611915031910505e12,-1.4874056439603068e27
2.6120889029848853e12,-1.4874056453232446e27
2.612262774059265e12,-1.4874056465559382e27
2.6124366451336455e12,-1.48740564767014e27
2.6126105162080254e12,-1.4874056486755946e27
2.612784387282406e12,-1.4874056491638473e27
2.6129582583567856e12,-1.4874056499774719e27
2.613132129431166e12,-1.487405650707417e27
2.6133060005055464e12,-1.4874056513617152e27
2.6134798715799263e12,-1.487405651948234e27
2.6136537426543066e12,-1.4874056524745254e27
2.6138276137286865e12,-1.4874056529476483e27
2.614001484803067e12,-1.4874056533740035e27
2.6141753558774473e12,-1.487405653759232e27
2.614349226951827e12,-1.4874056541081463e27
2.6145230980262075e12,-1.487405654424716e27
2.6146969691005874e12,-1.4874056547120904e27
2.614870840174968e12,-1.4874056549726576e27
2.6150447112493477e12,-1.4874056552081266e27
2.615218582323728e12,-1.487405655419625e27
2.6153924533981084e12,-1.4874056556078155e27
2.6155663244724883e12,-1.4874056557730293e27
2.6157401955468687e12,-1.487405655915385e27
2.6159140666212485e12,-1.487405656034921e27
2.616087937695629e12,-1.4874056561316976e27
2.616261808770009e12,-1.487405656205879e27
2.616435679844389e12,-1.487405656257785e27
2.6166095509187695e12,-1.4874056562878965e27
2.6167834219931494e12,-1.4874056562968322e27
2.61695729306753e12,-1.487405656285287e27
2.6171311641419097e12,-1.487405656253955e27
2.61730503521629e12,-1.4874056562034353e27
2.6174789062906704e12,-1.487405656134142e27
2.6176527773650503e12,-1.4874056560462208e27
2.6178266484394307e12,-1.4874056559394733e27
2.6180005195138105e12,-1.487405655813309e27
2.618174390588191e12,-1.4874056556667087e27
2.618348261662571e12,-1.4874056554982176e27
2.618522132736951e12,-1.4874056553059564e27
2.6186960038113315e12,-1.4874056550876646e27
2.6188698748857114e12,-1.4874056548407676e27
2.619043745960092e12,-1.4874056545624664e27
2.6192176170344717e12,-1.4874056542498392e27
2.619391488108852e12,-1.4874056538999505e27
2.619565359183232e12,-1.4874056535099386e27
2.6197392302576123e12,-1.487405653077058e27
2.6199131013319927e12,-1.4874056525986636e27
2.6200869724063726e12,-1.487405652072113e27
2.620260843480753e12,-1.487405651494557e27
2.620434714555133e12,-1.487405650862652e27
2.620608585629513e12,-1.4874056501721536e27
2.6207824567038936e12,-1.4874056494174417e27
2.6209563277782734e12,-1.4874056485909192e27
2.621130198852654e12,-1.487405647682338e27
2.6213040699270337e12,-1.48740564667797e27
2.621477941001414e12,-1.4874056455596325e27
2.621651812075794e12,-1.4874056443035215e27
2.6218256831501743e12,-1.4874056428788414e27
2.6219995542245547e12,-1.4874056412462605e27
2.6221734252989346e12,-1.4874056393563605e27
2.622347296373315e12,-1.4874056371484007e27
2.622521167447695e12,-1.4874056345501255e27
2.622695038522075e12,-1.4874056314798284e27
2.622868909596455e12,-1.487405627852512e27
2.6230427806708354e12,-1.4874056235926035e27
2.623216651745216e12,-1.48740561865557e27
2.6233905228195957e12,-1.487405613059528e27
2.623564393893976e12,-1.4874056069246716e27
2.623738264968356e12,-1.487405600513596e27
2.6239121360427363e12,-1.4874055942602121e27
2.6240860071171167e12,-1.487405588770123e27
2.6242598781914966e12,-1.4874055847704078e27
2.624433749265877e12,-1.4874055829848427e27
2.624607620340257e12,-1.4874055839282025e27
2.624781491414637e12,-1.4874055876754803e27
2.624955362489017e12,-1.487405593745497e27
2.6251292335633975e12,-1.487405601228128e27
2.625303104637778e12,-1.4874056091118443e27
2.6254769757121577e12,-1.4874056165998692e27
2.625650846786538e12,-1.4874056232440338e27
2.625824717860918e12,-1.4874056289008595e27
2.6259985889352983e12,-1.4874056336152003e27
2.626172460009678e12,-1.4874056375158124e27
2.6263463310840586e12,-1.4874056407505074e27
2.626520202158439e12,-1.4874056434551315e27
2.626694073232819e12,-1.4874056457428804e27
2.626867944307199e12,-1.4874056477034487e27
2.627041815381579e12,-1.4874056494059886e27
2.6272156864559595e12,-1.4874056509029918e27
2.62738955753034e12,-1.48740565223391e27
2.6275634286047197e12,-1.487405653428179e27
2.6277372996791e12,-1.4874056545076195e27
2.62791117075348e12,-1.4874056554883135e27
2.6280850418278604e12,-1.4874056563820718e27
2.62825891290224e12,-1.4874056571976131e27
2.6284327839766206e12,-1.487405657941502e27
2.628606655051001e12,-1.4874056586189062e27
2.628780526125381e12,-1.4874056592341838e27
2.628954397199761e12,-1.4874056597913207e27
2.629128268274141e12,-1.4874056602942057e27
2.6293021393485215e12,-1.4874056607467845e27
2.6294760104229014e12,-1.487405661153086e27
2.6296498814972817e12,-1.4874056615171716e27
2.629823752571662e12,-1.48740566184303e27
2.629997623646042e12,-1.4874056621344627e27
2.6301714947204224e12,-1.487405662394954e27
2.6303453657948022e12,-1.4874056626275882e27
2.6305192368691826e12,-1.4874056628349646e27
2.6306931079435625e12,-1.4874056630191787e27
2.630866979017943e12,-1.4874056631817986e27
2.631040850092323e12,-1.487405663323895e27
2.631214721166703e12,-1.4874056634460814e27
2.6313885922410835e12,-1.487405663548574e27
2.6315624633154634e12,-1.4874056636312812e27
2.6317363343898438e12,-1.4874056636938877e27
2.631910205464224e12,-1.4874056637359646e27
2.632084076538604e12,-1.487405663757059e27
2.6322579476129844e12,-1.487405663756786e27
2.6324318186873643e12,-1.487405663734886e27
2.6326056897617446e12,-1.487405663691265e27
2.6327795608361245e12,-1.4874056636259846e27
2.632953431910505e12,-1.4874056635392262e27
2.6331273029848853e12,-1.487405663431217e27
2.633301174059265e12,-1.4874056633021413e27
2.6334750451336455e12,-1.4874056631520283e27
2.6336489162080254e12,-1.487405662980646e27
2.633822787282406e12,-1.48740566278739e27
2.6339966583567856e12,-1.487405662571203e27
2.634170529431166e12,-1.4874056623304847e27
2.6343444005055464e12,-1.4874056620630447e27
2.6345182715799263e12,-1.4874056617660702e27
2.6346921426543066e12,-1.487405661436118e27
2.6348660137286865e12,-1.487405661069159e27
2.635039884803067e12,-1.487405660660635e27
2.6352137558774473e12,-1.4874056602055751e27
2.635387626951827e12,-1.4874056596987146e27
2.6355614980262075e12,-1.487405659134649e27
2.6357353691005874e12,-1.4874056585079473e27
2.635909240174968e12,-1.4874056578132077e27
2.6360831112493477e12,-1.4874056570450023e27
2.636256982323728e12,-1.4874056561976747e27
2.6364308533981084e12,-1.4874056552649238e27
2.6366047244724883e12,-1.4874056542391927e27
2.6367785955468687e12,-1.4874056531107947e27
2.6369524666212485e12,-1.4874056518667685e27
2.637126337695629e12,-1.4874056504893981e27
2.637300208770009e12,-1.4874056489542955e27
2.637474079844389e12,-1.4874056472278552e27
2.6376479509187695e12,-1.4874056452638694e27
2.6378218219931494e12,-1.487405642998962e27
2.63799569306753e12,-1.4874056403465908e27
2.6381695641419097e12,-1.4874056371896819e27
2.63834343521629e12,-1.4874056333731626e27
2.6385173062906704e12,-1.4874056287010277e27
2.6386911773650503e12,-1.487405622950454e27
2.6388650484394307e12,-1.487405615930292e27
2.6390389195138105e12,-1.4874056076257405e27
2.639212790588191e12,-1.48740559844308e27
2.639386661662571e12,-1.4874055894204077e27
2.639560532736951e12,-1.4874055820742816e27
2.6397344038113315e12,-1.4874055777302772e27
2.6399082748857114e12,-1.4874055768279762e27
2.640082145960092e12,-1.487405578864502e27
2.6402560170344717e12,-1.4874055828997754e27
2.640429888108852e12,-1.4874055880381396e27
2.640603759183232e12,-1.4874055936179957e27
2.6407776302576123e12,-1.487405599206986e27
2.6409515013319927e12,-1.4874056045408592e27
2.6411253724063726e12,-1.487405609468193e27
2.641299243480753e12,-1.4874056139130248e27
2.641473114555133e12,-1.487405617851069e27
2.641646985629513e12,-1.4874056212935266e27
2.6418208567038936e12,-1.4874056242747845e27
2.6419947277782734e12,-1.487405626842533e27
2.642168598852654e12,-1.4874056290499833e27
2.6423424699270337e12,-1.487405630950234e27
2.642516341001414e12,-1.4874056325926474e27
2.642690212075794e12,-1.487405634020906e27
2.6428640831501743e12,-1.4874056352723035e27
2.6430379542245547e12,-1.487405636377829e27
2.6432118252989346e12,-1.4874056373626892e27
2.643385696373315e12,-1.4874056382470272e27
2.643559567447695e12,-1.487405639046683e27
2.643733438522075e12,-1.4874056397739185e27
2.643907309596455e12,-1.48740564043808e27
2.6440811806708354e12,-1.4874056410461763e27
2.644255051745216e12,-1.4874056416034058e27
2.6444289228195957e12,-1.4874056421136077e27
2.644602793893976e12,-1.487405642579672e27
2.644776664968356e12,-1.4874056430038895e27
2.6449505360427363e12,-1.487405643388238e27
2.6451244071171167e12,-1.487405643734607e27
2.6452982781914966e12,-1.4874056440449403e27
2.645472149265877e12,-1.487405644321314e27
2.645646020340257e12,-1.4874056445659326e27
2.645819891414637e12,-1.4874056447810922e27
2.645993762489017e12,-1.4874056449690886e27
2.6461676335633975e12,-1.4874056451321267e27
2.646341504637778e12,-1.487405645272222e27
2.6465153757121577e12,-1.487405645391114e27
2.646689246786538e12,-1.4874056454902022e27
2.646863117860918e12,-1.4874056455705045e27
2.6470369889352983e12,-1.4874056456326428e27
2.647210860009678e12,-1.4874056456768434e27
2.6473847310840586e12,-1.4874056457029703e27
2.647558602158439e12,-1.4874056457105668e27
2.647732473232819e12,-1.4874056456989337e27
2.647906344307199e12,-1.4874056456671985e27
2.648080215381579e12,-1.487405645614412e27
2.6482540864559595e12,-1.48740564553964e27
2.64842795753034e12,-1.4874056454420304e27
2.6486018286047197e12,-1.487405645320875e27
2.6487756996791e12,-1.487405645175632e27
2.64894957075348e12,-1.487405645005904e27
2.6491234418278604e12,-1.4874056448113802e27
2.64929731290224e12,-1.4874056445917445e27
2.6494711839766206e12,-1.487405644346542e27
2.649645055051001e12,-1.487405644075043e27
2.649818926125381e12,-1.487405643776088e27
2.649992797199761e12,-1.4874056434479338e27
2.650166668274141e12,-1.4874056430881043e27
2.6503405393485215e12,-1.4874056426932648e27
2.6505144104229014e12,-1.4874056422590968e27
2.6506882814972817e12,-1.48740564178021e27
2.650862152571662e12,-1.4874056412500865e27
2.651036023646042e12,-1.4874056406610624e27
2.6512098947204224e12,-1.4874056400043874e27
2.6513837657948022e12,-1.487405639270332e27
2.6515576368691826e12,-1.487405638448377e27
2.6517315079435625e12,-1.4874056375274375e27
2.651905379017943e12,-1.4874056364960797e27
2.652079250092323e12,-1.48740563534265e27
2.652253121166703e12,-1.4874056340552015e27
2.6524269922410835e12,-1.4874056326210912e27
2.6526008633154634e12,-1.4874056310261394e27
2.6527747343898438e12,-1.487405629253227e27
2.652948605464224e12,-1.4874056272802286e27
2.653122476538604e12,-1.4874056250771264e27
2.6532963476129844e12,-1.4874056226020716e27
2.6534702186873643e12,-1.4874056197959997e27
2.6536440897617446e12,-1.4874056165752773e27
2.6538179608361245e12,-1.4874056128218453e27
2.653991831910505e12,-1.4874056083713735e27
2.6541657029848853e12,-1.487405603004168e27
2.654339574059265e12,-1.4874055964584264e27
2.6545134451336455e12,-1.487405588527326e27
2.6546873162080254e12,-1.4874055793779976e27
2.654861187282406e12,-1.4874055701713184e27
2.6550350583567856e12,-1.4874055633121633e27
2.655208929431166e12,-1.4874055610792924e27
2.6553828005055464e12,-1.4874055636808685e27
2.6555566715799263e12,-1.4874055692332772e27
2.6557305426543066e12,-1.4874055756782773e27
2.6559044137286865e12,-1.4874055819021852e27
2.656078284803067e12,-1.487405587530159e27
2.6562521558774473e12,-1.4874055925169296e27
2.656426026951827e12,-1.4874055969236856e27
2.6565998980262075e12,-1.4874056008305896e27
2.6567737691005874e12,-1.4874056043088562e27
2.656947640174968e12,-1.487405607414933e27
2.6571215112493477e12,-1.487405610191998e27
2.657295382323728e12,-1.487405612673414e27
